UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5
7109,M21968,M,300.8,310.5,1511,35.8,54,0,0,0,0,0,0,249.16805690681656,5.056387673430979,310.77959791547005,250.2334839576688,4.245017178093973,5.267794492310522,0.17255593182442444,310.5303258374533,0.5239417004675552,248.17223425163343,251.36145804223253,258.1236069219824,5.184849417654779,5.278266940139981,5.334548666776447,311.5713110298317,310.41814628290484,310.2667349900543
7110,L54289,L,300.9,310.5,1599,40.5,57,0,0,0,0,0,0,253.8668478609384,5.30534239351744,310.52069519545796,250.93996692758847,4.198104485729472,5.264864837305937,0.1715406598731564,310.4994861166835,0.5133717035563358,249.16805690681656,245.17203769340395,247.2751480921538,5.056387673430979,4.955641919261148,5.198968149426765,310.77959791547005,310.88753437240183,310.3296663308278
7111,M21970,M,300.8,310.4,1518,36.0,59,0,0,0,0,0,0,249.7561061378223,5.211288742191917,309.90478060706533,250.7813206553627,4.211155596409047,5.249401791091914,0.16835911908044976,310.53052741229135,0.45907565825340046,253.8668478609384,248.17223425163343,251.36145804223253,5.30534239351744,5.184849417654779,5.278266940139981,310.52069519545796,311.5713110298317,310.41814628290484
7112,M21971,M,300.8,310.4,1450,39.4,62,0,0,0,0,0,0,249.7879544275167,5.248407031329925,310.91585332893635,250.09001532051548,3.6631730828027798,5.222835168215015,0.1406316249117013,310.5819601020316,0.4716561522115481,249.7561061378223,249.16805690681656,245.17203769340395,5.211288742191917,5.056387673430979,4.955641919261148,309.90478060706533,310.77959791547005,310.88753437240183
7113,L54292,L,300.9,310.4,1427,47.0,65,0,0,0,0,0,0,244.3814697332991,5.352825981349729,310.10453150291835,249.70649200677994,4.060334211420335,5.212652691507911,0.1247742874518908,310.5698851555868,0.4832063916174633,249.7879544275167,253.8668478609384,248.17223425163343,5.248407031329925,5.30534239351744,5.184849417654779,310.91585332893635,310.52069519545796,311.5713110298317
7114,L54293,L,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,252.51049218950783,5.0099189750852675,310.8475353960188,249.14518053353245,3.022888850180183,5.180189722338794,0.1315807705459895,310.62796519618325,0.4775926290718341,244.3814697332991,249.7561061378223,249.16805690681656,5.352825981349729,5.211288742191917,5.056387673430979,310.10453150291835,309.90478060706533,310.77959791547005
7115,H36528,H,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,252.87022560821734,5.55597646258698,310.0253947546254,249.70468828513881,3.1532904021116486,5.215890553654814,0.1776197698747301,310.5975380385631,0.50746683294483,252.51049218950783,249.7879544275167,253.8668478609384,5.0099189750852675,5.248407031329925,5.30534239351744,310.8475353960188,310.91585332893635,310.52069519545796
7116,M21975,M,301.0,310.6,1460,53.6,74,0,0,0,0,0,0,250.05461547327116,5.277791714514023,310.19606253857216,249.57400402824268,3.103688531398537,5.215843031092218,0.17760128922017052,310.57532966412975,0.5208723809358606,252.87022560821734,244.3814697332991,249.7561061378223,5.55597646258698,5.352825981349729,5.211288742191917,310.0253947546254,310.10453150291835,309.90478060706533
7117,L54296,L,301.0,310.5,1601,33.2,77,0,0,0,0,0,0,251.35770249026476,5.225587549709967,311.3829782488232,250.19257050792876,2.721804348260137,5.242837594137101,0.1523822802833221,310.62487405177194,0.5746545172747899,250.05461547327116,252.51049218950783,249.7879544275167,5.277791714514023,5.0099189750852675,5.248407031329925,310.19606253857216,310.8475353960188,310.91585332893635
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,248.8440816275446,5.208050894374395,310.6926506551355,250.25975524551987,2.67427032569918,5.245157741809062,0.15157575631256737,310.53700801430233,0.471839972534873,251.35770249026476,252.87022560821734,244.3814697332991,5.225587549709967,5.55597646258698,5.352825981349729,311.3829782488232,310.0253947546254,310.10453150291835
7119,L54298,L,300.9,310.5,1565,35.9,81,0,0,0,0,0,0,249.8885459683328,5.057407755080079,310.55291657059377,250.3318041516715,2.6511963041909725,5.245259749973973,0.15143487924229324,310.51433987981466,0.46427499225950414,248.8440816275446,250.05461547327116,252.51049218950783,5.208050894374395,5.277791714514023,5.0099189750852675,310.6926506551355,310.19606253857216,310.8475353960188
7120,L54299,L,301.0,310.5,1378,44.4,83,0,0,0,0,0,0,245.48695232342104,5.3445455385044704,309.97951257051835,249.49381459791977,2.7327919561321026,5.249180064472675,0.15365428690241692,310.4602216173207,0.4940392936818988,249.8885459683328,251.35770249026476,252.87022560821734,5.057407755080079,5.225587549709967,5.55597646258698,310.55291657059377,311.3829782488232,310.0253947546254
7121,L54300,L,300.9,310.5,2288,16.1,85,0,0,0,0,0,0,264.3496257873775,5.240074603380259,310.0510761686808,250.9531665628753,5.4420442906057005,5.2520586505915094,0.15313431050642215,310.4748511734823,0.4776584619497834,245.48695232342104,248.8440816275446,250.05461547327116,5.3445455385044704,5.208050894374395,5.277791714514023,309.97951257051835,310.6926506551355,310.19606253857216
7122,M21981,M,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,247.76141841237734,5.417350892016942,310.476612426363,250.75051296136135,5.527320695739787,5.268953036660211,0.1617628722112542,310.4309270832249,0.4521117610473842,264.3496257873775,249.8885459683328,251.35770249026476,5.240074603380259,5.057407755080079,5.225587549709967,310.0510761686808,310.55291657059377,311.3829782488232
7123,L54302,L,300.9,310.4,1788,27.8,90,0,0,0,0,0,0,256.71832683674614,4.8829715285309945,310.1585731318528,251.98419867170605,5.320732543062188,5.221967591378338,0.19871134131861903,310.43633124611836,0.44808183162788284,247.76141841237734,245.48695232342104,248.8440816275446,5.417350892016942,5.3445455385044704,5.208050894374395,310.476612426363,309.97951257051835,310.6926506551355
7124,M21983,M,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,252.49696679669503,4.952410398630438,310.00152767849136,251.98284613242475,5.320585610445408,5.216216733732855,0.20622035554542764,310.35173047436564,0.4416368963837655,256.71832683674614,264.3496257873775,249.8885459683328,4.8829715285309945,5.240074603380259,5.057407755080079,310.1585731318528,310.0510761686808,310.55291657059377
7125,M21984,M,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,257.99429846833647,5.411898498613023,310.36361184225825,252.49525341843668,5.6519631370977885,5.201808937335459,0.1836422697519572,310.38555218312894,0.42656189069192324,252.49696679669503,247.76141841237734,245.48695232342104,4.952410398630438,5.417350892016942,5.3445455385044704,310.00152767849136,310.476612426363,309.97951257051835
7126,L54305,L,300.7,310.1,1261,56.6,98,0,0,0,0,0,0,245.52600810428393,5.7264412352231115,310.99134016746933,252.04239268153796,6.0375217867306175,5.2466738894063685,0.24784793175401404,310.4650799460186,0.4601233560678475,257.99429846833647,256.71832683674614,264.3496257873775,5.411898498613023,4.8829715285309945,5.240074603380259,310.36361184225825,310.1585731318528,310.0510761686808
7127,M21986,M,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,252.9550453070639,5.03894788270499,309.1444220104326,252.20212696321786,6.038524540874003,5.22800992270587,0.25648898591926417,310.24122432217956,0.5061739062679159,245.52600810428393,252.49696679669503,247.76141841237734,5.7264412352231115,4.952410398630438,5.417350892016942,310.99134016746933,310.00152767849136,310.476612426363
7128,L54307,L,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,246.8547463876542,5.124363888741926,310.0384793874074,252.00319343922882,6.192255671853792,5.219641222142623,0.2585693943250018,310.1758071954068,0.48309580142785424,252.9550453070639,257.99429846833647,256.71832683674614,5.03894788270499,5.411898498613023,4.8829715285309945,309.1444220104326,310.36361184225825,310.1585731318528
7129,L54308,L,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,249.66132035270368,5.058219560235294,309.385627444142,251.9804708776659,6.201287905925788,5.219722402658145,0.2585129213038412,310.05907828276156,0.5213604157707848,246.8547463876542,245.52600810428393,252.49696679669503,5.124363888741926,5.7264412352231115,4.952410398630438,310.0384793874074,310.99134016746933,310.00152767849136
7130,L54309,L,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,254.39821517372303,5.443000194940691,310.81723246222987,252.8715971626961,5.791203952141696,5.229567868301767,0.2655734256443062,310.14285027193273,0.5719984211108214,249.66132035270368,252.9550453070639,257.99429846833647,5.058219560235294,5.03894788270499,5.411898498613023,309.385627444142,309.1444220104326,310.36361184225825
7131,L54310,L,300.6,309.9,1428,48.8,109,0,0,0,0,0,0,248.18705426137396,5.335341648940126,311.4647355630939,251.25534001009578,4.293655761569254,5.239094572857754,0.2676924686334448,310.28421621137403,0.7058292752659155,254.39821517372303,246.8547463876542,245.52600810428393,5.443000194940691,5.124363888741926,5.7264412352231115,310.81723246222987,310.0384793874074,310.99134016746933
7132,M21991,M,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,248.94354787199916,4.849683538776589,309.2928990998596,251.37355295605795,4.2020691985225,5.182327837533719,0.28530185488709303,310.1658448787237,0.7666181347323276,248.18705426137396,249.66132035270368,252.9550453070639,5.335341648940126,5.058219560235294,5.03894788270499,311.4647355630939,309.385627444142,309.1444220104326
7133,L54312,L,300.5,309.9,1423,47.9,114,0,0,0,0,0,0,248.3084347745865,5.282039112757993,310.2131978460254,250.53256374984198,3.839447053989857,5.222234595956419,0.266036125493252,310.171307350141,0.7667551629920186,248.94354787199916,254.39821517372303,246.8547463876542,4.849683538776589,5.443000194940691,5.124363888741926,309.2928990998596,310.81723246222987,310.0384793874074
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,249.33525902084318,4.8598727214305235,310.31042427016126,250.21639297225678,3.789564659856946,5.212980828236427,0.27781322444411266,310.20219700930795,0.7653763046785738,248.3084347745865,248.18705426137396,249.66132035270368,5.282039112757993,5.335341648940126,5.058219560235294,310.2131978460254,311.4647355630939,309.385627444142
7135,M21994,M,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,247.90544084834127,5.3026862692806676,310.9389844270724,249.20750721025723,2.664861551679055,5.202059605303192,0.27119238446895916,310.2597342677894,0.7997154757520629,249.33525902084318,248.94354787199916,254.39821517372303,4.8598727214305235,4.849683538776589,5.443000194940691,310.31042427016126,309.2928990998596,310.81723246222987
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,247.4108705474667,5.301078597128032,310.6394912240616,249.39599345457555,2.43202203924556,5.159523341493683,0.20511327875685456,310.2245493734486,0.7711817745734496,247.90544084834127,248.3084347745865,248.18705426137396,5.3026862692806676,5.282039112757993,5.335341648940126,310.9389844270724,310.2131978460254,311.4647355630939
7137,M21996,M,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,244.4042537553809,5.422141014463558,309.98162039481457,248.54091429940726,2.542343457743133,5.19784265466954,0.215609991876477,310.3082692118868,0.6810727828419901,247.4108705474667,249.33525902084318,248.94354787199916,5.301078597128032,4.8598727214305235,4.849683538776589,310.6394912240616,310.31042427016126,309.2928990998596
7138,M21997,M,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,252.88646903303675,5.370428005815534,310.26152024093005,249.14408656394548,2.8002799110769043,5.222449066376901,0.22028285775580342,310.3305732972391,0.6748798588071907,244.4042537553809,247.90544084834127,248.3084347745865,5.422141014463558,5.3026862692806676,5.282039112757993,309.98162039481457,310.9389844270724,310.2131978460254
7139,L54318,L,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,243.13592921381866,5.417525969702867,310.9781376952393,248.49154745005703,3.3689177164769744,5.258379707323658,0.2198217446338508,310.4898243223488,0.6120978052478252,252.88646903303675,247.4108705474667,249.33525902084318,5.370428005815534,5.301078597128032,4.8598727214305235,310.26152024093005,310.6394912240616,310.31042427016126
7140,L54319,L,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,247.84268786544413,5.194452260624605,310.76795229993553,247.83599471922912,2.6537449546153242,5.233524913892049,0.21048060907073224,310.48489630611937,0.6093612080713218,243.13592921381866,244.4042537553809,247.90544084834127,5.417525969702867,5.422141014463558,5.3026862692806676,310.9781376952393,309.98162039481457,310.9389844270724
7141,L54320,L,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,248.33419933371897,4.890256891243494,310.4231350021068,247.85070922646364,2.6563144983197455,5.189016438122387,0.23246864181287924,310.3807362500207,0.5030049760541649,247.84268786544413,252.88646903303675,247.4108705474667,5.194452260624605,5.370428005815534,5.301078597128032,310.76795229993553,310.26152024093005,310.6394912240616
7142,M22001,M,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,246.28348965357395,5.216978325258024,309.59022086900364,247.58470340462108,2.667882021749831,5.22574591677053,0.19958833448793561,310.4104684269351,0.43586579641127443,248.33419933371897,243.13592921381866,244.4042537553809,4.890256891243494,5.417525969702867,5.422141014463558,310.4231350021068,310.9781376952393,309.98162039481457
7143,H36556,H,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,248.79520218119393,5.416298130574748,309.6969596252067,247.63338014528182,2.686926709482677,5.239171818552205,0.20812875375532328,310.3588446048532,0.48914209141199244,246.28348965357395,247.84268786544413,252.88646903303675,5.216978325258024,5.194452260624605,5.370428005815534,309.59022086900364,310.76795229993553,310.26152024093005
7144,H36557,H,300.3,309.7,1582,30.8,144,0,0,0,0,0,0,252.5115830335239,5.199059374969915,309.42775681614216,247.95101254654992,3.070789702405585,5.273090483906144,0.1619652389717432,310.2705778594513,0.5715485425435565,248.79520218119393,248.33419933371897,243.13592921381866,5.416298130574748,4.890256891243494,5.417525969702867,309.6969596252067,310.4231350021068,310.9781376952393
7145,M22004,M,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,253.51084256953166,5.377591530916392,309.90197401886405,248.51155271866892,3.5376596913587863,5.280581010069716,0.1651861327946248,310.1668768186304,0.5293152832076002,252.5115830335239,246.28348965357395,247.84268786544413,5.199059374969915,5.216978325258024,5.194452260624605,309.42775681614216,309.59022086900364,310.76795229993553
7146,L54325,L,300.5,310.0,1413,44.5,152,0,0,0,0,0,0,248.6108003715624,5.194940929844913,310.5986458023334,248.63154570107855,3.5164642994397717,5.269967243341405,0.16712127267774618,310.1627922764576,0.5254062201502774,253.51084256953166,248.79520218119393,248.33419933371897,5.377591530916392,5.416298130574748,4.890256891243494,309.90197401886405,309.6969596252067,310.4231350021068
7147,L54326,L,300.4,309.9,1496,31.8,154,0,0,0,0,0,0,251.4583114866279,4.9318488976065575,309.957842549412,249.3369514742032,3.2733660060780854,5.220938031655705,0.188117634932278,310.1604144919173,0.5263701556549715,248.6108003715624,252.5115830335239,246.28348965357395,5.194940929844913,5.199059374969915,5.216978325258024,310.5986458023334,309.42775681614216,309.59022086900364
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,250.5713391160459,5.0371185290581515,310.45864101515883,249.10543848250418,3.0699797390634256,5.187607083979967,0.18821590368035898,310.18012656934025,0.534209789585052,251.4583114866279,253.51084256953166,248.79520218119393,4.9318488976065575,5.377591530916392,5.416298130574748,309.957842549412,309.90197401886405,309.6969596252067
7149,M22008,M,300.3,309.8,1617,40.8,158,0,0,0,0,0,0,254.89725753701103,5.3113419467875564,309.44061226372,250.28157131482334,2.7668719410389424,5.176988681688436,0.176429764172489,310.0263740261883,0.49911945792287365,250.5713391160459,248.6108003715624,252.5115830335239,5.0371185290581515,5.194940929844913,5.199059374969915,310.45864101515883,310.5986458023334,309.42775681614216
7150,L54329,L,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,248.5367508320921,4.96370169055672,310.12499727650584,250.3509776114882,2.7069518885047112,5.153913624681647,0.18856444127251853,309.9620785238453,0.42953866630861987,254.89725753701103,251.4583114866279,253.51084256953166,5.3113419467875564,4.9318488976065575,5.377591530916392,309.44061226372,309.957842549412,309.90197401886405
7151,L54330,L,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,245.18853495045803,5.032859676588618,310.059659933864,250.03641117316207,3.118799553703718,5.168173903216159,0.1709823143663164,309.92573101702106,0.4005924550792716,248.5367508320921,250.5713391160459,248.6108003715624,4.96370169055672,5.0371185290581515,5.194940929844913,310.12499727650584,310.45864101515883,310.5986458023334
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,257.68043526948765,5.057918681569214,309.99406350078806,251.17610573475343,3.634706826347206,5.152267938847279,0.17332016350580284,309.96611528019946,0.3829798685439064,245.18853495045803,254.89725753701103,251.4583114866279,5.032859676588618,5.3113419467875564,4.9318488976065575,310.059659933864,309.44061226372,309.957842549412
